200352,THE OCCUPIER,By Nyanya-Karu FHA  House 46  Flat 6,FHA,AM/E10/TR/RES/1361/6,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"75,000","3,000","9,930",993,"13,923",NULL,AMAC 2,ACTIVE
200353,THE OCCUPIER,By Nyanya-Karu FHA  House 46  Flat 7,FHA,AM/E10/TR/RES/1361/7,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"75,000","3,000","9,930",993,"13,923",NULL,AMAC 2,ACTIVE
200354,THE OCCUPIER,By Nyanya-Karu FHA  House 46  Flat 8,FHA,AM/E10/TR/RES/1361/8,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"75,000","3,000","9,930",993,"13,923",NULL,AMAC 2,ACTIVE
200355,THE OCCUPIER,By Nyanya-Karu FHA  House 47,FHA,AM/E10/TR/RES/1362,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"250,000","10,000","33,100","3,310","46,410",NULL,AMAC 2,ACTIVE
200356,THE OCCUPIER,By Nyanya-Karu FHA  House 48,FHA,AM/E10/TR/RES/1363,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200357,THE OCCUPIER,By Nyanya-Karu FHA  House 49,FHA,AM/E10/TR/RES/1364,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200359,THE OCCUPIER,By Nyanya-Karu FHA  House 50  Flat 2,FHA,AM/E10/TR/RES/1365/2,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200360,THE OCCUPIER,By Nyanya-Karu FHA  House 50  Flat 3,FHA,AM/E10/TR/RES/1365/3,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200361,THE OCCUPIER,By Nyanya-Karu FHA  House 51,FHA,AM/E10/TR/RES/1366,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200364,THE OCCUPIER,By Nyanya-Karu FHA  House 53,FHA,AM/E10/TR/RES/1369,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200365,THE OCCUPIER,By Nyanya-Karu FHA  House 54,FHA,AM/E10/TR/RES/1370,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200366,THE OCCUPIER,By Nyanya-Karu FHA  House 55/1,FHA,AM/E10/TR/RES/1371/1,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200367,THE OCCUPIER,By Nyanya-Karu FHA  House 55/2,FHA,AM/E10/TR/RES/1371/2,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200368,THE OCCUPIER,By Nyanya-Karu FHA  House 55/3,FHA,AM/E10/TR/RES/1371/3,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200372,THE OCCUPIER,By Nyanya-Karu FHA  House 57,FHA,AM/E10/TR/RES/1373,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200373,THE OCCUPIER,By Nyanya-Karu FHA  House 58/1,FHA,AM/E10/TR/RES/1374/1,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200374,THE OCCUPIER,By Nyanya-Karu FHA  House 58/2,FHA,AM/E10/TR/RES/1374/2,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200222,THE OCCUPIER,By Nyanya-Karu FHA  House 6  flat 1,FHA,AM/E10/TR/RES/1316/1,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200231,THE OCCUPIER,By Nyanya-Karu FHA  House 6  flat 10,FHA,AM/E10/TR/RES/1316/10,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200223,THE OCCUPIER,By Nyanya-Karu FHA  House 6  flat 2,FHA,AM/E10/TR/RES/1316/2,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
200224,THE OCCUPIER,By Nyanya-Karu FHA  House 6  flat 3,FHA,AM/E10/TR/RES/1316/3,E10 - KARU,SPLITTED,RESIDENTIAL,KARU,"125,000","5,000","16,550","1,655","23,205",NULL,AMAC 2,ACTIVE
